Dataset,Model,Period,AUC,Time,Hyper
Backblaze,rf,36,0.980859713683828,298.97044826899946,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 87}"
Backblaze,gbdt,1,0.9799533341007353,140.36440460700032,"{'booster': 'dart', 'learning_rate': 0.17674247536616705, 'max_depth': 9, 'n_estimators': 30, 'subsample': 0.6287862049320806}"
Backblaze,gbdt,2,0.9636681986930186,114.4162043260003,"{'booster': 'gbtree', 'learning_rate': 0.7457890716704065, 'max_depth': 7, 'n_estimators': 28, 'subsample': 0.6935319162393004}"
Backblaze,gbdt,3,0.9818867833161158,131.04496338100216,"{'booster': 'gbtree', 'learning_rate': 0.14659721052871322, 'max_depth': 8, 'n_estimators': 57, 'subsample': 0.6626537310114085}"
Backblaze,gbdt,4,0.9816983195634641,60.43153268000242,"{'booster': 'dart', 'learning_rate': 0.24749981007236632, 'max_depth': 8, 'n_estimators': 21, 'subsample': 0.8588671148804027}"
Backblaze,gbdt,5,0.9786691173080678,51.562580025998614,"{'booster': 'gbtree', 'learning_rate': 0.581383157458696, 'max_depth': 8, 'n_estimators': 28, 'subsample': 0.7272463031636355}"
Backblaze,gbdt,6,0.9765289064279319,78.4319633879968,"{'booster': 'dart', 'learning_rate': 0.18258422395751917, 'max_depth': 7, 'n_estimators': 41, 'subsample': 0.5739594961386244}"
Backblaze,gbdt,7,0.9685828454333844,55.25857867100058,"{'booster': 'dart', 'learning_rate': 0.9518177918115315, 'max_depth': 7, 'n_estimators': 29, 'subsample': 0.6506506038710753}"
Backblaze,gbdt,8,0.9692527274408285,68.39898074099983,"{'booster': 'dart', 'learning_rate': 0.5783882416254241, 'max_depth': 7, 'n_estimators': 47, 'subsample': 0.5090092818870732}"
Backblaze,gbdt,9,0.9785648123806019,61.52699413099981,"{'booster': 'gbtree', 'learning_rate': 0.9580192967204744, 'max_depth': 8, 'n_estimators': 18, 'subsample': 0.53043219839541}"
Backblaze,gbdt,10,0.9827885231381805,30.048425136999867,"{'booster': 'gbtree', 'learning_rate': 0.9756142758675792, 'max_depth': 9, 'n_estimators': 63, 'subsample': 0.8300676476123473}"
Backblaze,gbdt,11,0.9673158237378106,32.763068372001726,"{'booster': 'dart', 'learning_rate': 0.5458896222269569, 'max_depth': 7, 'n_estimators': 31, 'subsample': 0.8179088730253992}"
Backblaze,gbdt,12,0.9509877736893854,41.64758385800087,"{'booster': 'dart', 'learning_rate': 0.8383485496287321, 'max_depth': 8, 'n_estimators': 92, 'subsample': 0.8908243870402562}"
Backblaze,gbdt,13,0.9818820221199912,30.338896454999485,"{'booster': 'gbtree', 'learning_rate': 0.13215016288905057, 'max_depth': 8, 'n_estimators': 61, 'subsample': 0.8306059297001154}"
Backblaze,gbdt,14,0.986013047136888,30.47999720000007,"{'booster': 'gbtree', 'learning_rate': 0.8872755373614875, 'max_depth': 7, 'n_estimators': 91, 'subsample': 0.9288311078105176}"
Backblaze,gbdt,15,0.9687962278106509,33.538265777999186,"{'booster': 'gbtree', 'learning_rate': 0.1116326374413885, 'max_depth': 9, 'n_estimators': 16, 'subsample': 0.8505833486802602}"
Backblaze,gbdt,16,0.9618367346938774,23.444786406002095,"{'booster': 'dart', 'learning_rate': 0.4936566911693768, 'max_depth': 6, 'n_estimators': 64, 'subsample': 0.6285317573008017}"
Backblaze,gbdt,17,0.9467654169131431,48.514418181999645,"{'booster': 'dart', 'learning_rate': 0.3172320664551149, 'max_depth': 9, 'n_estimators': 15, 'subsample': 0.9048409363528117}"
Backblaze,gbdt,18,0.9400161878732344,41.46481720600059,"{'booster': 'gbtree', 'learning_rate': 0.8648081419867076, 'max_depth': 8, 'n_estimators': 49, 'subsample': 0.9902694133734546}"
Backblaze,gbdt,19,0.9076869806094182,59.351220625998394,"{'booster': 'gbtree', 'learning_rate': 0.9229215541893696, 'max_depth': 4, 'n_estimators': 40, 'subsample': 0.5016471152908275}"
Backblaze,gbdt,20,0.9638857428567602,55.616490011998394,"{'booster': 'dart', 'learning_rate': 0.09637365555729858, 'max_depth': 7, 'n_estimators': 83, 'subsample': 0.7734169700215102}"
Backblaze,gbdt,21,0.9644115316955149,71.06414013600079,"{'booster': 'gbtree', 'learning_rate': 0.49892726624318984, 'max_depth': 3, 'n_estimators': 97, 'subsample': 0.7324028365594245}"
Backblaze,gbdt,22,0.9452796720485162,68.76349128699803,"{'booster': 'dart', 'learning_rate': 0.19622671469825737, 'max_depth': 4, 'n_estimators': 58, 'subsample': 0.7390487317292038}"
Backblaze,gbdt,23,0.9569025642223195,74.46607457700156,"{'booster': 'dart', 'learning_rate': 0.8367871058846367, 'max_depth': 3, 'n_estimators': 73, 'subsample': 0.9894802000069901}"
Backblaze,gbdt,24,0.9690046629576304,65.03804274800132,"{'booster': 'gbtree', 'learning_rate': 0.9197457082250056, 'max_depth': 7, 'n_estimators': 12, 'subsample': 0.9137898056191955}"
Backblaze,gbdt,25,0.9735193141379385,39.25582952200057,"{'booster': 'gbtree', 'learning_rate': 0.7171089955311525, 'max_depth': 4, 'n_estimators': 64, 'subsample': 0.5158092384802032}"
Backblaze,gbdt,26,0.9630487641271452,116.84380014799899,"{'booster': 'gbtree', 'learning_rate': 0.9155589036266022, 'max_depth': 5, 'n_estimators': 79, 'subsample': 0.8064165206832135}"
Backblaze,gbdt,27,0.9176601520967451,133.93178763800097,"{'booster': 'gbtree', 'learning_rate': 0.086606879054666, 'max_depth': 8, 'n_estimators': 56, 'subsample': 0.780026935278604}"
Backblaze,gbdt,28,0.9272922766780607,108.69026375700196,"{'booster': 'dart', 'learning_rate': 0.10262323167670094, 'max_depth': 8, 'n_estimators': 93, 'subsample': 0.9712978904652598}"
Backblaze,gbdt,29,0.952457364008014,192.48905137199836,"{'booster': 'dart', 'learning_rate': 0.15960788974883322, 'max_depth': 8, 'n_estimators': 66, 'subsample': 0.8747645869986408}"
Backblaze,gbdt,30,0.9428993359263532,157.11833041000136,"{'booster': 'dart', 'learning_rate': 0.06642378086602528, 'max_depth': 9, 'n_estimators': 72, 'subsample': 0.8492635017880998}"
Backblaze,gbdt,31,0.9225536942190649,212.64724059000218,"{'booster': 'dart', 'learning_rate': 0.898302654150671, 'max_depth': 5, 'n_estimators': 56, 'subsample': 0.9241905900882847}"
Backblaze,gbdt,32,0.946900826446281,238.21925530999943,"{'booster': 'dart', 'learning_rate': 0.14461263343475728, 'max_depth': 9, 'n_estimators': 61, 'subsample': 0.7647080745881527}"
Backblaze,gbdt,33,0.9209125,222.55328128100155,"{'booster': 'gbtree', 'learning_rate': 0.26749717015184404, 'max_depth': 9, 'n_estimators': 82, 'subsample': 0.9521991099634691}"
Backblaze,gbdt,34,0.9518790160410502,415.92382140100017,"{'booster': 'dart', 'learning_rate': 0.22798544775194174, 'max_depth': 8, 'n_estimators': 82, 'subsample': 0.738129693479134}"
Backblaze,gbdt,35,0.9366264207340932,399.0119718040005,"{'booster': 'dart', 'learning_rate': 0.34970677192967237, 'max_depth': 9, 'n_estimators': 86, 'subsample': 0.9889253909120537}"
Backblaze,gbdt,36,0.9721520328352571,250.07319646700125,"{'booster': 'gbtree', 'learning_rate': 0.426760670599993, 'max_depth': 8, 'n_estimators': 50, 'subsample': 0.8863188969674971}"
Backblaze,nn,1,0.9636884466081046,498.03809920500134,"{'activation': 'tanh', 'alpha': 0.002371159678953051, 'hidden_layer_sizes': (32,), 'learning_rate': 'adaptive', 'max_iter': 105, 'solver': 'adam'}"
Backblaze,nn,2,0.9671559038154686,448.67676474900145,"{'activation': 'tanh', 'alpha': 0.0007037495276342019, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 114, 'solver': 'adam'}"
Backblaze,nn,3,0.955419518336777,469.1450794609991,"{'activation': 'tanh', 'alpha': 0.00015008498852423456, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 99, 'solver': 'lbfgs'}"
Backblaze,nn,4,0.9327036737133164,272.99552309200226,"{'activation': 'tanh', 'alpha': 0.00030686176437229155, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 61, 'solver': 'sgd'}"
Backblaze,nn,5,0.9613083507412464,220.16486554900257,"{'activation': 'tanh', 'alpha': 0.000640579191681085, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'invscaling', 'max_iter': 189, 'solver': 'adam'}"
Backblaze,nn,6,0.953065151222428,279.64877909999996,"{'activation': 'tanh', 'alpha': 0.00018313359806816575, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 183, 'solver': 'adam'}"
Backblaze,nn,7,0.9441083469586021,197.52100874100142,"{'activation': 'logistic', 'alpha': 0.005649542585921235, 'hidden_layer_sizes': (8,), 'learning_rate': 'invscaling', 'max_iter': 12, 'solver': 'lbfgs'}"
Backblaze,nn,8,0.9462070081360947,324.70300993600176,"{'activation': 'tanh', 'alpha': 0.0009664840232862581, 'hidden_layer_sizes': (8,), 'learning_rate': 'constant', 'max_iter': 197, 'solver': 'adam'}"
Backblaze,nn,9,0.9595193184008973,298.02181544999985,"{'activation': 'tanh', 'alpha': 0.0001894202376267245, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 68, 'solver': 'adam'}"
Backblaze,nn,10,0.9339410284640102,138.30980785800057,"{'activation': 'tanh', 'alpha': 0.00011960903880145105, 'hidden_layer_sizes': (32,), 'learning_rate': 'constant', 'max_iter': 192, 'solver': 'adam'}"
Backblaze,nn,11,0.9391290462312407,181.95241342200097,"{'activation': 'relu', 'alpha': 0.0009240692897341657, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'max_iter': 140, 'solver': 'lbfgs'}"
Backblaze,nn,12,0.9274278257173356,188.8908759199985,"{'activation': 'tanh', 'alpha': 0.007290136759941646, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 174, 'solver': 'adam'}"
Backblaze,nn,13,0.9608442151967528,142.3578923519999,"{'activation': 'tanh', 'alpha': 0.0017475279856597446, 'hidden_layer_sizes': (32,), 'learning_rate': 'adaptive', 'max_iter': 86, 'solver': 'adam'}"
Backblaze,nn,14,0.9300634179140588,167.77259288200003,"{'activation': 'tanh', 'alpha': 0.00040519121406838086, 'hidden_layer_sizes': (32,), 'learning_rate': 'invscaling', 'max_iter': 89, 'solver': 'lbfgs'}"
Backblaze,nn,15,0.9526072485207101,146.03668482699868,"{'activation': 'tanh', 'alpha': 0.0008289995362020462, 'hidden_layer_sizes': (32,), 'learning_rate': 'adaptive', 'max_iter': 140, 'solver': 'lbfgs'}"
Backblaze,nn,16,0.9454489795918368,131.47422202400048,"{'activation': 'tanh', 'alpha': 0.0024536823799559417, 'hidden_layer_sizes': (8,), 'learning_rate': 'invscaling', 'max_iter': 56, 'solver': 'lbfgs'}"
Backblaze,nn,17,0.9244128342943523,186.63221949599756,"{'activation': 'logistic', 'alpha': 0.00012233453895935646, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'constant', 'max_iter': 103, 'solver': 'lbfgs'}"
Backblaze,nn,18,0.9349741564578774,192.56196421999994,"{'activation': 'tanh', 'alpha': 0.004319477023028895, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'invscaling', 'max_iter': 72, 'solver': 'adam'}"
Backblaze,nn,19,0.8836283760387812,202.831249674,"{'activation': 'tanh', 'alpha': 0.0023115084414665073, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 131, 'solver': 'lbfgs'}"
Backblaze,nn,20,0.9447793652050469,203.33340854100243,"{'activation': 'tanh', 'alpha': 0.0006846240453295604, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 85, 'solver': 'lbfgs'}"
Backblaze,nn,21,0.9044332309019047,255.30552825799896,"{'activation': 'logistic', 'alpha': 0.00011144117915905241, 'hidden_layer_sizes': (32,), 'learning_rate': 'invscaling', 'max_iter': 192, 'solver': 'lbfgs'}"
Backblaze,nn,22,0.9524359628421157,243.53696283200043,"{'activation': 'tanh', 'alpha': 0.0011222652952317049, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 23, 'solver': 'lbfgs'}"
Backblaze,nn,23,0.9214798649349318,281.02411469399885,"{'activation': 'tanh', 'alpha': 0.007129222622395763, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 77, 'solver': 'lbfgs'}"
Backblaze,nn,24,0.9373716501656032,268.44030288400245,"{'activation': 'tanh', 'alpha': 0.002729040036791743, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 126, 'solver': 'adam'}"
Backblaze,nn,25,0.9525853724629592,188.9953219129966,"{'activation': 'tanh', 'alpha': 0.000773432448369793, 'hidden_layer_sizes': (8,), 'learning_rate': 'invscaling', 'max_iter': 117, 'solver': 'lbfgs'}"
Backblaze,nn,26,0.9021444310515537,363.7548981489999,"{'activation': 'logistic', 'alpha': 0.0002517836009697435, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 127, 'solver': 'lbfgs'}"
Backblaze,nn,27,0.874059103748096,370.2236291599984,"{'activation': 'logistic', 'alpha': 0.0004019643764869911, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'max_iter': 102, 'solver': 'sgd'}"
Backblaze,nn,28,0.8941533857355645,379.85420973299915,"{'activation': 'tanh', 'alpha': 0.0002456364983337935, 'hidden_layer_sizes': (32,), 'learning_rate': 'constant', 'max_iter': 63, 'solver': 'lbfgs'}"
Backblaze,nn,29,0.920766282198787,631.9213791809998,"{'activation': 'tanh', 'alpha': 0.00936697732073035, 'hidden_layer_sizes': (8,), 'learning_rate': 'invscaling', 'max_iter': 64, 'solver': 'lbfgs'}"
Backblaze,nn,30,0.9080490905820027,578.0549081300014,"{'activation': 'logistic', 'alpha': 0.009071074575632429, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 41, 'solver': 'lbfgs'}"
Backblaze,nn,31,0.8887410178735842,620.3718523290008,"{'activation': 'tanh', 'alpha': 0.00041261000766038675, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'constant', 'max_iter': 67, 'solver': 'adam'}"
Backblaze,nn,32,0.9041537127591432,665.4563967859976,"{'activation': 'logistic', 'alpha': 0.008574716934551481, 'hidden_layer_sizes': (8,), 'learning_rate': 'constant', 'max_iter': 158, 'solver': 'lbfgs'}"
Backblaze,nn,33,0.8907725,791.8700055910012,"{'activation': 'logistic', 'alpha': 0.0065718341325122515, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'invscaling', 'max_iter': 88, 'solver': 'lbfgs'}"
Backblaze,nn,34,0.9363763030464127,1098.7156907850003,"{'activation': 'logistic', 'alpha': 0.00011059921941737894, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'max_iter': 93, 'solver': 'lbfgs'}"
Backblaze,nn,35,0.9028803321664155,1008.3903747189979,"{'activation': 'tanh', 'alpha': 0.0028594532869218627, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 192, 'solver': 'adam'}"
Backblaze,nn,36,0.9385460559194088,653.5461099730019,"{'activation': 'logistic', 'alpha': 0.005837365433166422, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 173, 'solver': 'lbfgs'}"
Google,lr,1,0.7790439106774254,11.833374555000034,"{'C': 0.0005393274879940241, 'penalty': 'l2', 'solver': 'saga'}"
Google,lr,2,0.6125870736044241,10.218163635999986,"{'C': 0.03591809093411577, 'penalty': 'none', 'solver': 'lbfgs'}"
Google,lr,3,0.7459803395655149,17.377580884999986,"{'C': 8.298882194676895e-05, 'penalty': 'l2', 'solver': 'lbfgs'}"
Google,lr,4,0.7432602670697909,8.75747095700001,"{'C': 2.343809837801641e-05, 'penalty': 'l2', 'solver': 'sag'}"
Google,lr,5,0.7615832152416943,11.112360163000005,"{'C': 0.021168279331402935, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,lr,6,0.7146592881944445,7.319148369000004,"{'C': 0.0017268851258525344, 'penalty': 'l2', 'solver': 'newton-cg'}"
Google,lr,7,0.6494957564638207,5.993267550000041,"{'C': 1.3212468796271759e-05, 'penalty': 'l2', 'solver': 'saga'}"
Google,lr,8,0.6847361917897765,71.26206601900003,"{'C': 0.030656156434099857, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,lr,9,0.7122614732194725,12.064855942999998,"{'C': 0.00805313946305049, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,lr,10,0.6921787947945932,26.432517769000015,"{'C': 11.094308961338077, 'penalty': 'l2', 'solver': 'lbfgs'}"
Google,lr,11,0.6986075040928896,36.32012996000003,"{'C': 0.009209412521836092, 'penalty': 'l1', 'solver': 'saga'}"
Google,lr,12,0.7096848965331899,10.291498888000035,"{'C': 0.00936075428290995, 'penalty': 'l1', 'solver': 'saga'}"
Google,lr,13,0.7352839335180056,7.049880699000028,"{'C': 2.65051559299757e-05, 'penalty': 'l2', 'solver': 'newton-cg'}"
Google,lr,14,0.6481207007289027,4.07050596900001,"{'C': 0.00043925054112603826, 'penalty': 'l2', 'solver': 'saga'}"
Google,lr,15,0.6409261371388285,11.150056206999977,"{'C': 2.277825935113111e-05, 'penalty': 'l2', 'solver': 'sag'}"
Google,lr,16,0.6667220389259862,16.701189096000007,"{'C': 0.0003090152185606056, 'penalty': 'l2', 'solver': 'newton-cg'}"
Google,lr,17,0.7072295301725432,18.058866278000096,"{'C': 0.0011278972983427033, 'penalty': 'l2', 'solver': 'saga'}"
Google,lr,18,0.753335696561503,10.983829280000009,"{'C': 0.0007419852334888357, 'penalty': 'l2', 'solver': 'saga'}"
Google,lr,19,0.749249864911617,30.306419131999974,"{'C': 1.1975743110583149e-05, 'penalty': 'none', 'solver': 'saga'}"
Google,lr,20,0.7555082508250826,9.800004760999968,"{'C': 0.012199814691786845, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,lr,21,0.7533801009002408,6.151342884999963,"{'C': 0.01701371993798079, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,lr,22,0.65047982103608,13.36322073000008,"{'C': 0.01438168251821839, 'penalty': 'l1', 'solver': 'saga'}"
Google,lr,23,0.6240977097273279,8.699068830999977,"{'C': 0.0373935278507639, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,lr,24,0.6840724488776632,10.595598526000003,"{'C': 0.014571725296743535, 'penalty': 'l2', 'solver': 'sag'}"
Google,lr,25,0.6781760201045355,9.463682723000034,"{'C': 1.2557696293680803e-05, 'penalty': 'l2', 'solver': 'newton-cg'}"
Google,lr,26,0.7466039138104084,12.928669141,"{'C': 0.0033355638875373047, 'penalty': 'none', 'solver': 'lbfgs'}"
Google,lr,27,0.7019975994513032,10.910642439000071,"{'C': 7.089537119088736e-05, 'penalty': 'none', 'solver': 'lbfgs'}"
Google,lr,28,0.7327855483841156,7.138650210000037,"{'C': 0.025278695885736325, 'penalty': 'l1', 'solver': 'liblinear'}"
Google,cart,1,0.7985058172264965,1.9091145150000557,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': None}"
Google,cart,2,0.791861072270497,1.638445254999965,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,3,0.8566856230980097,2.170268268999962,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,4,0.7905265810027716,1.6208532949999608,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'criterion': 'gini', 'class_weight': None}"
Google,cart,5,0.8239909397470214,1.6887146230000099,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,6,0.8577202690972223,1.3063252350000312,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,7,0.7746169831715679,0.9491518830000132,"{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,8,0.7523417236228633,1.4308894719999898,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 110, 'criterion': 'gini', 'class_weight': 'balanced'}"
Google,cart,9,0.7488678401301267,1.7187402449999354,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,10,0.865638989291592,3.1074658500000396,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,11,0.8372316329150836,1.770661898999947,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced'}"
Google,cart,12,0.7876914807847352,1.6055330190000632,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini', 'class_weight': 'balanced'}"
Google,cart,13,0.8152873961218836,1.1486473019999721,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': None}"
